RiskPerformance;ExternalRiskEstimate;NetFractionRevolvingBurden;AverageMInFile;MSinceOldestTradeOpen;PercentTradesWBalance;PercentInstallTrades;NumSatisfactoryTrades;NumTotalTrades;PercentTradesNeverDelq;MSinceMostRecentInqexcl7days
1;55;93;79;247;87;31;32;35;83;0
0;74;2;67;165;67;12;16;17;82;0
0;77;31;80;206;70;43;27;28;96;0
1;65;9;59;130;60;38;10;13;69;0
1;64;79;86;264;83;36;10;14;79;0
1;75;47;58;146;75;55;18;20;100;0
1;64;6;63;174;33;44;17;19;89;0
0;75;20;61;326;100;5;19;19;100;0
1;67;60;67;187;78;41;15;17;88;0
1;56;50;113;184;75;22;19;27;56;0
1;73;36;54;134;72;50;50;54;100;0
1;69;90;70;165;100;54;10;13;85;0
1;49;65;91;178;100;56;10;17;56;0
1;67;14;64;342;55;37;19;19;89;0
1;68;64;36;107;83;47;16;17;100;0
0;71;42;69;219;73;35;29;31;100;0
1;63;90;41;126;100;50;5;6;83;0
0;77;2;109;338;22;14;16;21;90;0
1;60;93;92;198;100;69;12;16;81;0
0;75;18;70;167;57;25;7;8;88;0
0;84;22;148;176;50;39;17;18;100;3
0;64;68;89;192;93;17;18;18;100;2
1;71;31;79;174;64;35;22;23;87;2
0;73;39;86;242;86;53;17;17;76;9
1;69;51;65;147;46;44;38;41;100;1
1;67;45;56;196;67;19;27;32;90;2
0;68;86;99;178;80;56;24;25;100;1
1;68;68;99;263;88;23;28;34;93;2
1;61;46;63;162;43;44;24;32;75;0
1;70;36;59;192;50;36;13;14;86;3
0;67;52;67;151;82;61;22;28;96;1
1;54;62;59;109;82;38;31;33;94;0
0;73;49;120;259;67;22;26;27;93;5
1;85;0;32;94;33;50;6;7;100;4
0;62;4;131;391;54;16;28;31;87;9
1;88;5;112;199;100;40;5;5;100;3
1;71;27;38;78;64;32;18;21;95;6
0;88;2;116;162;100;17;6;6;100;13
1;63;75;73;241;67;25;32;36;100;1
1;57;40;46;132;84;67;59;62;98;1
0;84;0;92;206;50;67;12;12;100;21
0;77;18;77;196;70;41;31;32;100;2
1;65;59;68;155;60;58;29;31;87;3
1;60;18;120;352;85;24;19;21;81;0
0;80;21;57;153;75;50;24;27;100;3
0;62;52;74;264;47;50;56;58;93;2
0;80;9;57;233;42;16;30;31;100;0
0;75;14;63;181;62;33;30;32;100;23
1;89;10;84;191;60;36;22;25;100;3
0;83;8;84;263;38;21;36;38;97;0
1;58;71;93;222;75;65;17;26;69;0
1;66;54;54;124;64;5;20;21;95;3
1;80;19;64;177;75;34;33;35;100;1
1;70;54;50;100;88;50;13;14;93;0
0;78;16;98;208;77;34;35;38;97;5
1;75;57;88;184;33;0;5;6;83;1
1;55;81;51;116;82;54;21;24;83;1
0;75;10;83;231;63;77;28;30;97;1
1;66;30;95;133;100;71;16;17;94;0
0;71;45;51;153;64;0;11;11;100;5
1;64;62;43;82;73;43;20;21;90;3
1;61;30;71;283;36;23;46;47;96;0
0;72;54;83;199;75;45;20;20;80;14
1;75;18;114;198;77;46;26;28;93;0
1;66;47;73;256;67;18;20;24;86;2
1;56;35;112;239;83;63;25;32;78;1
1;87;0;121;328;0;14;6;7;86;18
1;56;74;41;144;83;61;20;23;100;0
0;80;2;55;255;20;17;23;23;100;2
1;67;45;105;427;85;51;35;37;94;17
0;82;9;91;142;82;37;27;27;100;8
0;83;4;90;267;40;19;16;16;94;16
0;79;36;114;221;57;33;15;18;100;1
0;82;29;84;163;67;53;15;17;100;9
1;67;60;108;314;75;17;10;12;92;0
1;70;55;80;217;86;29;29;33;97;1
1;83;17;89;202;67;58;12;12;92;1
1;59;43;72;183;63;37;34;35;94;3
0;90;0;249;400;0;0;6;6;100;24
0;89;0;56;118;17;22;9;9;100;6
0;85;16;103;248;45;31;27;29;100;1
1;68;84;84;244;56;29;20;21;86;8
0;81;39;101;174;100;78;8;9;100;1
0;66;55;76;162;70;74;35;43;93;0
0;63;44;80;192;81;14;21;24;86;1
0;89;2;62;159;33;22;9;9;100;11
1;64;64;44;78;71;27;20;22;91;1
0;74;23;59;107;44;17;22;23;96;3
1;73;14;94;182;75;30;5;10;30;2
0;89;1;116;259;55;38;20;21;100;4
1;58;96;39;141;100;33;18;18;100;0
1;67;61;56;164;78;50;39;40;98;0
1;68;99;60;114;100;21;19;19;100;1
0;78;49;119;136;88;20;10;10;100;2
1;68;68;42;84;100;42;11;12;83;3
1;60;85;84;316;91;45;19;22;80;0
1;57;76;12;21;100;90;10;10;100;6
0;69;22;40;99;100;19;16;17;94;9
0;71;55;75;200;67;44;36;36;97;2
0;79;8;94;210;38;27;44;45;98;0
0;62;30;65;118;63;22;17;18;89;16
1;66;49;46;142;100;17;5;6;83;4
1;62;113;64;171;100;60;3;5;60;4
0;72;66;65;206;91;34;43;44;100;0
0;69;39;39;119;74;26;38;38;100;1
1;80;5;73;211;60;39;28;28;96;0
0;81;11;82;245;73;40;40;40;100;5
1;67;60;83;206;67;29;12;14;93;2
0;81;44;85;222;55;34;39;41;100;7
1;70;16;160;319;100;71;6;7;86;7
1;82;13;41;69;67;10;10;10;100;0
0;73;23;89;339;77;32;33;38;92;2
1;58;69;28;67;83;7;14;15;100;1
0;73;50;81;286;60;42;53;59;98;2
1;57;57;87;212;73;47;29;32;94;0
1;65;79;36;138;100;40;5;5;100;1
0;77;22;47;93;78;48;29;33;100;2
0;54;62;113;300;92;63;28;30;87;9
1;66;35;42;79;75;20;15;15;100;0
0;90;3;94;190;67;27;15;15;100;3
0;72;26;44;203;79;53;33;34;100;3
1;62;7;94;214;53;65;41;52;67;2
0;77;16;71;165;38;29;30;31;100;3
0;80;4;76;199;83;53;15;15;93;15
1;80;3;49;96;64;32;25;25;100;0
0;86;1;82;205;33;41;21;22;100;1
1;62;64;155;393;89;41;17;17;94;5
1;70;89;72;270;75;29;27;47;100;3
0;76;0;50;109;40;71;14;14;100;0
0;83;16;72;135;44;48;27;27;100;3
1;72;36;68;171;67;33;21;24;96;0
0;70;15;26;55;33;32;19;19;100;3
0;92;1;124;407;50;17;16;18;100;9
1;67;57;51;143;90;69;27;31;97;1
0;86;15;79;225;29;14;14;14;100;7
1;68;33;80;146;67;23;25;26;88;3
0;88;3;82;222;57;45;10;11;100;1
1;66;27;74;165;33;42;36;36;92;0
0;83;19;77;177;62;54;40;41;98;0
0;77;2;82;157;50;33;17;18;94;14
0;80;51;221;393;100;0;8;8;100;19
0;84;7;78;445;43;17;27;29;100;15
1;67;32;69;142;69;34;31;38;92;3
0;68;1;62;203;25;21;28;29;96;1
1;69;33;33;99;43;21;23;32;100;0
0;77;4;177;496;50;65;17;20;95;3
1;65;22;65;125;40;35;12;18;65;0
1;88;1;122;438;55;50;20;20;100;0
1;61;80;26;80;89;37;18;19;100;0
0;87;9;117;327;60;43;19;23;96;5
1;56;41;84;172;88;46;21;24;88;3
0;81;45;63;95;100;62;13;13;100;3
1;75;10;84;186;57;31;24;26;73;19
0;80;5;63;241;22;18;28;28;100;0
0;84;28;86;170;50;32;19;22;100;3
1;73;35;77;192;80;58;24;26;96;1
1;58;44;70;230;86;47;14;17;82;1
0;75;33;79;262;77;46;40;41;100;4
0;63;50;81;268;82;45;20;23;82;12
0;86;1;87;201;33;33;17;18;94;0
0;84;1;67;170;56;53;16;17;100;4
1;74;12;67;167;73;26;18;21;89;6
0;86;3;123;467;50;31;25;26;96;9
1;67;30;58;152;43;29;24;24;100;0
0;73;36;80;354;61;8;25;25;100;15
0;65;32;79;156;67;45;29;33;100;2
0;82;29;104;274;60;25;38;40;100;3
1;61;80;85;199;63;25;24;24;100;6
1;72;6;98;546;43;19;25;31;85;6
1;65;39;76;192;53;26;35;35;94;0
1;56;15;97;305;100;36;8;11;73;0
0;74;44;76;184;78;9;31;35;97;1
0;87;17;80;185;50;40;22;25;100;3
0;61;32;72;187;77;57;28;30;97;10
0;80;7;92;265;71;38;40;42;95;0
0;86;21;99;280;67;81;20;21;100;8
1;64;39;15;43;70;36;10;12;100;10
0;69;17;55;154;36;14;26;28;86;12
1;64;55;56;243;80;25;24;24;100;4
0;91;2;145;344;38;38;16;16;100;7
0;69;4;21;57;29;0;8;9;78;0
0;85;14;111;192;67;23;22;22;100;0
0;84;2;108;339;50;23;43;43;95;24
1;67;77;103;324;100;32;19;22;86;1
0;75;29;88;499;72;53;33;36;100;1
0;79;9;47;172;67;55;20;20;100;7
0;72;52;115;242;100;43;11;14;71;9
0;75;34;101;356;60;18;32;34;97;0
1;63;71;20;32;100;50;12;12;100;13
1;65;35;57;148;81;37;33;36;91;5
0;82;17;84;431;71;12;33;34;100;7
1;79;0;34;102;50;43;14;14;100;0
0;87;2;69;147;50;45;8;11;100;1
0;86;3;82;181;14;42;29;31;97;8
0;87;2;87;216;25;19;16;16;100;2
0;84;18;95;192;44;22;18;18;100;14
0;82;7;47;89;20;29;24;24;100;2
0;75;3;97;191;47;28;28;30;97;5
0;75;61;79;279;60;19;16;16;100;22
1;70;101;47;84;100;63;7;8;100;3
0;68;39;87;269;83;48;26;27;85;5
0;84;6;98;184;50;57;22;23;100;0
0;88;0;61;125;40;50;6;6;100;14
0;73;43;107;327;69;31;32;32;97;10
0;78;62;91;215;67;33;14;15;100;0
0;91;2;118;402;38;52;21;21;100;0
0;71;10;75;157;50;50;39;44;95;4
0;89;1;203;414;45;7;15;15;100;7
0;74;12;89;148;40;47;17;19;95;0
1;66;0;74;152;75;52;20;23;87;5
0;79;9;49;128;74;72;52;54;100;2
0;85;6;85;429;25;32;26;28;100;2
0;75;26;66;185;75;23;25;26;100;1
1;62;15;50;207;68;50;44;46;96;0
0;89;14;76;172;50;48;18;21;100;12
0;54;44;108;291;73;37;29;35;89;12
1;73;56;48;104;50;11;9;9;100;0
1;82;2;137;324;25;20;9;10;90;0
0;69;24;15;33;67;21;13;14;100;1
0;77;4;65;313;59;39;49;49;100;7
0;82;11;52;190;47;23;25;26;100;5
0;70;2;58;207;29;29;12;14;100;1
0;86;4;81;190;83;62;13;13;100;6
0;70;55;69;232;57;30;23;27;100;4
1;65;91;123;371;100;26;19;20;95;1
0;81;3;117;325;63;52;20;21;95;10
1;73;8;43;139;71;36;14;14;100;1
0;85;5;85;239;86;45;11;11;100;0
0;76;26;70;187;55;30;64;65;100;2
1;69;55;40;82;88;57;21;21;100;1
0;88;0;113;441;43;17;17;19;100;22
0;86;2;80;215;21;16;38;39;100;12
0;67;34;44;220;50;19;20;22;95;0
1;73;33;46;170;60;33;42;45;100;0
0;92;2;109;334;25;0;4;4;100;0
0;60;55;81;286;100;70;20;21;90;1
0;87;19;110;210;60;50;8;10;100;18
0;69;31;130;304;60;21;33;34;94;0
1;72;11;63;151;33;66;39;44;86;0
0;89;9;98;270;67;25;12;12;100;13
0;72;43;94;324;64;35;23;23;100;8
1;59;68;50;90;86;15;27;27;96;1
0;63;38;135;497;69;35;21;26;85;3
0;57;78;122;339;80;27;21;26;77;3
0;54;65;102;246;79;24;32;34;88;0
0;82;7;58;163;38;29;21;21;100;4
0;92;5;149;406;50;38;12;13;100;0
0;78;35;98;228;67;19;18;21;100;0
1;56;78;101;255;75;45;27;29;76;0
0;84;8;91;286;50;26;22;23;96;0
1;89;0;157;393;0;67;5;6;100;0
1;63;69;57;125;71;29;39;59;100;0
1;69;6;60;130;88;53;13;18;82;0
1;81;8;64;107;55;71;42;49;98;1
0;73;73;80;225;55;30;29;30;100;0
1;47;53;74;496;80;48;17;27;74;0
1;64;57;70;179;75;50;17;18;78;4
1;68;54;81;377;85;29;16;21;90;0
0;71;54;54;127;55;46;24;28;100;0
0;79;5;58;108;38;12;26;26;100;0
0;74;24;79;184;71;30;23;23;91;3
0;75;16;61;175;33;34;35;38;100;2
0;65;73;16;37;100;33;8;9;100;11
0;67;37;173;586;53;17;45;47;89;0
1;63;78;61;131;80;30;8;10;60;3
0;84;11;114;199;57;36;22;22;100;7
0;81;1;112;345;45;41;22;22;95;23
0;86;9;122;291;83;45;23;31;100;23
0;69;2;73;200;64;38;20;24;92;0
1;71;44;65;196;78;47;19;20;95;6
0;75;32;108;381;77;45;20;20;95;1
0;73;25;114;282;75;19;42;42;98;7
0;91;5;145;310;40;53;16;19;100;14
0;79;20;71;242;50;11;19;19;100;8
1;63;79;113;133;100;80;4;5;80;12
1;66;37;60;115;80;25;40;40;93;1
0;87;3;122;306;67;36;14;14;100;13
1;67;32;26;147;78;9;11;11;100;0
0;71;86;99;184;75;14;14;14;100;0
0;68;58;52;179;63;57;27;29;93;5
0;88;4;115;360;45;39;26;28;100;1
0;64;75;117;244;100;60;35;42;90;1
0;86;1;89;173;36;33;18;18;100;6
0;85;0;77;181;50;50;7;10;100;5
0;79;27;22;30;50;0;2;2;100;12
1;80;6;44;182;56;32;18;19;95;5
0;77;0;71;142;78;55;33;33;100;1
0;70;43;108;480;75;26;19;19;89;17
0;83;4;179;384;38;19;24;26;100;1
1;63;35;71;141;90;43;27;35;83;0
0;82;4;82;187;56;50;28;28;96;4
0;73;61;60;152;78;64;21;22;100;0
0;59;35;87;159;80;36;28;36;81;3
1;69;35;52;218;70;41;28;29;97;0
0;80;5;75;232;55;38;33;34;100;6
0;75;16;82;128;69;57;26;30;96;1
0;80;33;48;94;50;20;8;10;90;3
0;89;7;132;395;67;25;11;12;100;2
0;72;15;70;253;67;38;30;34;94;3
0;84;6;82;338;60;35;30;34;100;0
1;63;11;123;445;65;20;35;43;90;1
0;59;41;84;219;76;44;30;32;91;2
0;74;2;66;203;57;20;27;30;93;0
1;57;65;91;255;90;31;34;35;94;5
1;60;64;30;55;80;24;20;21;100;1
0;86;0;64;141;60;72;14;18;100;2
1;76;15;58;148;54;35;33;35;100;0
0;72;61;64;171;67;53;28;30;97;1
0;79;8;59;150;50;33;27;27;100;2
0;84;12;84;165;71;50;18;20;100;2
0;83;20;135;493;44;44;15;16;94;7
0;75;31;102;292;62;27;22;22;100;7
0;64;80;65;178;84;10;31;31;100;14
0;88;10;85;184;60;41;22;22;100;4
1;85;6;106;324;38;26;22;23;100;3
0;60;26;32;82;50;33;24;24;100;4
0;65;27;99;494;88;46;39;39;100;0
1;66;72;60;177;82;65;37;37;97;0
1;68;36;44;104;54;21;22;24;92;0
0;61;65;105;204;83;31;11;15;77;0
0;79;1;56;185;50;38;39;40;100;0
0;68;11;126;358;43;25;15;17;88;23
0;73;19;84;305;53;40;29;31;97;16
0;86;12;155;377;75;14;26;29;100;15
0;86;6;87;249;67;25;30;32;100;3
0;79;20;102;210;75;29;13;14;93;13
0;83;15;132;303;75;20;13;15;100;0
0;63;1;76;211;14;5;15;19;74;0
1;80;13;50;88;70;48;20;22;95;21
0;87;4;78;273;44;23;22;22;100;0
0;83;22;75;283;67;50;26;26;100;0
0;88;2;153;474;70;54;23;26;100;0
0;72;34;83;304;69;33;27;27;93;0
0;77;13;93;256;31;23;37;39;92;3
1;56;44;99;311;64;46;31;36;86;0
0;62;54;97;309;65;27;28;33;79;0
1;87;3;139;211;33;35;19;20;95;4
1;73;54;97;254;78;39;22;23;96;0
0;76;34;46;85;80;37;19;19;100;7
0;78;13;76;220;69;33;52;56;98;2
1;72;0;138;293;50;50;4;6;83;0
1;55;14;101;228;65;34;27;32;72;0
1;84;0;64;106;0;26;22;23;100;0
1;75;101;92;203;100;50;6;6;100;0
0;87;11;79;137;57;56;28;32;100;0
1;65;87;31;56;100;27;14;15;100;1
1;58;60;124;255;73;50;30;38;84;1
1;79;42;77;181;78;43;20;21;100;0
1;75;27;62;170;69;54;22;24;100;0
1;64;56;76;212;75;55;7;11;64;8
1;59;25;95;277;54;12;16;18;76;3
1;64;37;59;94;67;21;45;49;100;0
0;47;91;43;147;91;59;15;18;71;0
1;72;34;93;196;55;29;39;41;95;0
1;72;16;59;165;50;39;31;31;90;0
1;63;35;51;161;60;29;15;17;82;0
1;61;86;85;254;92;38;36;40;95;0
1;81;29;61;169;100;56;18;18;100;0
1;76;70;65;190;71;33;23;24;96;0
1;82;0;45;115;50;63;16;16;100;0
0;90;1;94;282;8;6;17;17;100;0
0;64;79;36;73;100;73;14;15;93;0
1;61;47;48;125;69;43;30;30;97;0
0;66;78;49;130;100;81;15;16;88;0
0;43;94;46;137;80;55;5;11;55;0
1;56;76;68;216;50;32;22;26;84;0
0;80;1;88;236;63;32;39;41;90;0
0;81;0;72;148;75;39;16;18;94;0
0;77;33;112;239;63;36;14;14;93;0
1;65;103;67;183;100;50;7;8;75;0
1;59;44;42;136;50;28;18;18;89;0
1;60;73;79;165;77;47;43;49;92;0
1;72;51;91;259;70;30;26;28;96;0
1;59;78;140;321;100;34;26;29;83;0
1;67;97;85;136;100;43;14;14;86;0
0;85;12;70;112;100;73;11;11;100;0
1;82;19;133;317;50;47;15;15;100;0
0;63;68;65;213;80;33;14;18;72;0
1;54;97;91;232;90;48;19;23;70;0
1;76;1;51;114;50;35;23;23;100;0
1;64;18;70;190;52;20;34;35;91;0
1;65;58;53;123;73;41;16;17;82;0
0;78;6;68;128;60;27;11;11;82;0
1;62;48;62;113;75;38;18;21;86;0
1;59;67;57;99;88;43;8;14;64;0
1;69;28;73;274;58;43;44;47;93;0
1;62;67;80;181;67;15;26;26;88;0
0;85;5;63;149;44;40;15;15;100;0
1;55;36;72;118;54;10;24;30;63;0
1;61;88;65;174;86;23;12;13;92;0
0;76;52;81;165;78;61;18;23;100;0
1;78;24;98;281;50;31;44;48;100;0
1;85;4;64;151;67;35;20;20;100;0
1;65;61;97;330;79;53;37;43;86;0
0;73;4;111;413;25;30;41;43;100;0
1;62;46;31;86;60;15;13;13;92;0
1;63;73;42;105;83;33;17;18;100;0
1;63;3;40;65;83;76;12;18;82;0
1;83;4;69;175;40;38;16;16;100;0
1;63;72;23;46;75;47;16;17;100;0
0;65;31;112;238;41;17;40;42;93;0
1;62;55;48;166;59;41;43;44;100;0
1;61;62;137;391;78;35;16;17;71;0
1;58;58;114;538;88;48;19;23;65;0
1;79;19;71;133;100;56;7;9;100;0
1;77;37;77;183;33;19;16;16;100;0
0;84;19;95;319;50;23;32;35;100;0
0;84;10;87;170;67;50;10;10;100;0
0;87;13;198;433;25;0;6;7;100;0
1;60;115;108;282;88;40;5;10;50;0
1;63;67;45;66;86;24;17;17;94;0
0;80;25;94;198;40;25;16;16;100;0
1;85;3;91;319;50;24;15;17;100;0
1;61;14;55;184;100;67;4;6;67;0
0;74;22;59;111;41;21;38;38;100;0
0;79;22;64;125;80;33;11;12;100;0
1;73;33;39;104;92;33;18;18;100;0
1;57;66;74;130;86;60;24;25;88;0
0;76;48;72;163;100;53;27;30;97;0
0;34;100;91;157;100;67;1;11;33;0
0;66;37;70;187;90;52;19;24;78;0
1;83;5;125;476;15;23;28;30;90;0
0;68;4;149;379;100;83;4;6;33;0
1;63;76;84;405;80;35;15;17;82;0
1;72;8;34;56;100;38;8;8;88;0
1;70;43;104;241;89;52;23;27;70;0
1;74;86;36;68;75;47;15;15;100;0
1;73;69;77;311;88;46;13;13;100;0
1;75;41;106;191;50;27;13;15;80;0
1;71;75;86;301;75;47;15;15;100;0
0;65;59;46;128;82;20;19;20;100;0
0;56;68;46;152;92;45;17;20;75;0
1;84;41;83;158;67;20;5;5;100;0
0;85;0;46;221;21;16;62;63;100;0
0;70;72;89;136;62;25;23;24;96;0
1;76;14;137;331;36;10;20;21;95;0
1;90;8;87;121;43;13;8;8;100;0
1;72;32;62;187;28;25;51;53;96;0
0;60;105;99;233;100;82;9;11;82;0
0;59;98;13;28;100;43;6;7;100;0
0;62;3;53;143;33;33;35;36;92;0
1;87;21;115;195;63;50;18;18;100;0
0;67;12;55;94;64;32;36;38;95;0
1;82;24;59;220;63;22;26;27;100;0
1;85;29;100;249;80;47;13;15;100;0
1;79;22;95;322;75;43;25;28;96;0
1;66;48;42;76;80;38;6;8;100;0
1;36;85;35;110;100;75;9;12;50;0
0;81;9;48;106;57;39;18;18;100;0
1;86;9;97;261;38;19;16;16;100;0
1;61;69;81;179;83;24;28;29;97;0
0;92;6;78;255;33;13;7;8;100;0
1;83;5;70;282;56;32;19;19;100;0
1;60;30;26;71;62;21;18;20;95;0
1;73;41;18;28;100;50;4;4;100;0
1;69;43;55;121;73;59;31;32;97;0
0;62;20;60;161;47;16;16;19;79;0
1;70;10;96;206;50;41;18;22;59;0
0;77;40;62;138;100;71;27;38;100;0
0;55;28;61;139;67;33;22;24;71;0
1;54;89;23;40;100;57;7;7;86;0
0;65;58;51;108;74;45;29;29;97;0
0;86;25;67;170;40;27;14;15;100;0
1;80;5;111;225;80;55;18;20;100;0
1;50;92;74;144;92;52;36;42;86;0
1;72;3;47;118;88;65;22;23;83;0
1;54;92;75;206;75;64;8;11;64;0
1;62;56;27;151;92;43;19;21;95;0
0;68;56;64;308;87;48;41;42;95;0
0;63;93;57;155;78;25;15;16;94;0
1;67;0;25;51;50;50;9;10;80;0
0;86;10;84;221;20;22;18;18;100;0
1;60;44;84;300;100;54;30;35;80;0
1;66;96;54;111;100;6;14;16;94;0
0;84;26;70;160;40;39;18;18;100;0
1;70;60;55;164;88;20;14;15;100;0
1;56;74;75;167;93;42;31;33;88;0
0;88;7;97;161;33;48;29;33;100;0
0;66;55;65;166;69;16;19;19;100;0
1;79;11;58;134;53;13;30;30;100;0
0;66;23;83;138;83;31;12;13;92;0
1;69;20;74;178;70;40;25;25;92;0
1;59;91;32;78;90;43;19;22;100;0
1;85;2;72;125;46;30;18;20;100;0
1;81;52;105;287;70;40;23;25;100;0
1;71;58;33;68;100;50;10;10;100;0
1;68;87;50;161;100;0;4;4;100;0
1;60;80;69;75;100;67;2;3;33;0
0;66;4;72;150;54;32;37;41;97;0
1;81;26;48;159;69;32;22;22;100;0
0;79;7;92;190;87;36;20;22;91;0
0;57;59;91;206;73;38;26;32;75;0
0;80;7;39;80;27;28;18;18;100;0
0;60;46;90;230;55;28;29;32;91;0
1;76;22;219;375;67;17;4;6;50;0
0;77;40;105;275;53;52;30;31;90;0
0;68;38;113;262;25;17;21;23;74;0
0;66;66;67;177;80;32;22;23;100;0
1;56;57;41;77;86;38;24;24;92;0
1;82;8;50;112;50;43;13;14;93;0
0;69;36;63;173;64;42;30;31;97;0
1;52;96;78;197;89;38;17;22;71;0
1;82;20;88;297;40;29;31;31;100;0
1;70;18;86;130;75;31;11;13;77;0
1;66;70;135;339;83;40;9;15;53;0
1;57;81;56;137;89;41;16;18;71;0
1;62;59;74;120;25;0;4;5;40;0
1;86;0;176;379;20;22;24;27;100;0
1;56;67;50;252;60;50;13;14;86;0
1;60;41;45;77;100;90;8;10;80;0
1;74;41;36;66;75;40;10;10;100;0
0;82;24;85;181;57;33;12;12;100;0
1;56;73;79;170;89;80;49;61;87;0
1;60;72;31;47;100;33;2;3;33;0
1;75;55;71;279;89;56;26;27;100;0
1;75;53;22;40;50;0;4;5;100;0
1;65;73;69;149;78;48;22;23;96;0
1;81;17;58;172;57;35;23;23;100;0
1;78;76;115;234;63;33;15;15;93;0
1;75;13;21;61;53;29;17;17;94;0
0;78;45;63;185;100;31;13;13;100;0
1;60;27;105;288;73;36;19;22;77;0
0;84;17;146;263;67;0;7;9;100;0
1;92;10;102;179;20;14;7;7;100;0
1;78;6;34;64;24;8;24;24;100;0
1;55;65;42;79;43;25;20;20;90;0
0;56;62;61;177;88;53;10;17;53;0
1;65;51;54;125;75;58;28;31;90;0
0;75;101;64;126;100;57;7;7;100;0
0;89;1;114;193;67;43;13;14;100;0
1;82;19;95;323;80;46;27;28;96;0
1;68;29;66;133;100;69;13;13;85;0
0;84;1;76;140;22;22;17;18;94;0
0;76;46;81;232;75;35;20;20;100;0
0;68;37;58;161;100;33;1;3;67;0
1;54;78;92;244;61;21;36;42;69;0
1;62;26;48;114;52;24;42;42;100;0
1;69;42;89;215;38;33;24;24;96;0
0;75;39;42;80;50;53;15;15;100;0
0;91;3;161;473;38;33;20;21;100;0
0;79;8;7;16;50;40;4;5;100;0
1;60;90;25;51;100;52;18;23;96;0
0;71;43;117;321;60;10;60;60;100;0
1;55;31;39;63;92;38;21;22;86;0
0;86;12;121;350;33;44;15;16;100;0
1;66;54;104;328;70;29;20;21;81;0
1;66;62;114;389;63;35;19;23;78;0
1;83;57;54;104;56;45;22;22;100;0
1;57;73;75;179;70;41;31;34;76;0
0;81;17;75;255;44;27;28;30;100;0
0;77;22;81;271;44;18;22;22;95;0
1;70;77;79;153;89;36;32;36;89;0
0;78;34;71;169;55;35;34;34;100;0
1;69;18;69;269;67;50;22;22;95;0
1;70;36;94;346;69;26;38;40;85;0
0;88;6;110;423;100;35;16;17;100;0
1;55;50;86;174;57;20;9;10;70;0
0;86;5;106;442;43;33;20;21;100;0
1;77;24;67;128;29;17;35;36;100;0
1;64;41;26;90;100;31;10;13;92;0
0;67;41;87;212;100;55;24;29;86;0
0;66;39;68;92;67;29;5;7;71;0
1;75;61;60;111;100;53;15;15;93;0
0;80;34;61;193;64;16;38;43;95;0
1;58;81;115;171;100;43;3;7;29;0
1;77;14;90;184;77;34;43;44;93;0
0;63;71;42;74;100;23;13;13;92;0
1;82;6;70;182;30;8;25;26;100;0
1;63;18;7;11;80;25;10;12;100;0
0;70;34;95;200;82;58;23;24;96;0
1;75;24;126;232;50;5;16;21;76;0
0;77;32;70;186;67;60;9;10;90;0
1;70;3;59;128;33;47;15;15;87;0
1;90;8;110;324;83;54;13;13;100;0
1;57;85;56;162;100;27;15;15;87;0
1;60;37;46;198;100;20;7;12;90;0
1;75;19;66;160;32;18;36;38;95;0
1;68;51;89;171;50;12;16;17;94;0
1;56;89;52;122;75;62;12;13;77;0
0;88;26;81;206;89;67;31;33;100;0
1;65;72;53;122;67;24;28;35;100;0
0;77;12;52;143;67;33;12;12;100;0
1;56;74;83;349;85;39;35;38;89;0
1;64;0;45;70;57;52;26;27;100;0
1;61;56;49;166;73;31;29;29;100;0
1;66;28;35;111;80;75;12;16;88;0
0;71;62;57;136;60;29;24;24;100;0
0;91;0;118;364;20;8;12;13;100;0
1;63;104;24;53;91;79;19;19;100;0
1;76;86;93;266;100;62;12;13;100;0
1;44;77;26;59;77;36;18;23;81;0
1;60;34;93;199;50;53;11;15;73;0
0;68;28;61;147;63;39;17;18;78;0
0;82;6;77;184;88;31;28;29;100;0
0;54;59;33;85;84;38;34;34;97;0
1;58;82;89;184;100;38;9;14;69;0
1;78;54;59;129;87;64;37;47;100;0
1;59;94;132;190;100;14;7;7;86;0
1;59;75;83;217;93;55;29;31;87;0
0;72;37;61;153;64;55;29;29;97;0
1;70;0;112;153;50;67;5;6;67;0
0;81;27;118;311;82;20;15;15;93;0
1;63;14;80;243;78;50;13;16;75;0
1;69;33;50;295;80;54;24;26;100;0
1;63;57;31;59;100;53;17;20;95;0
0;86;5;80;182;94;77;44;44;100;0
1;63;93;111;203;100;38;11;13;69;0
1;59;31;105;182;100;65;11;20;53;0
1;60;84;56;141;100;33;30;30;100;0
0;85;8;62;169;71;33;12;12;100;0
0;76;0;62;149;75;38;13;13;100;0
1;66;85;64;183;92;50;19;22;82;0
1;65;23;37;167;85;21;11;14;93;0
0;56;46;64;172;55;37;16;19;68;0
0;80;79;82;162;80;58;22;24;100;0
1;60;95;16;89;100;67;8;9;100;0
1;75;38;101;429;78;30;46;46;100;0
1;68;33;37;70;85;57;29;30;100;0
0;85;30;107;231;67;54;13;13;100;0
1;83;11;39;67;78;31;12;13;100;0
1;55;65;24;58;89;53;18;19;95;0
0;87;1;78;257;38;39;18;18;100;0
0;80;0;106;255;50;47;15;15;93;0
1;53;112;25;54;91;79;19;19;89;0
1;56;85;80;150;100;13;22;23;83;0
0;75;15;58;159;63;9;9;11;91;0
1;48;72;65;158;82;48;27;31;77;0
1;72;56;54;214;76;30;26;27;96;0
0;75;46;86;169;64;39;22;23;100;0
1;68;72;43;132;82;15;13;13;100;0
